Дата,Значение,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,is_holiday,is_prev_holiday,is_next_holiday
2016-08-09,44.97,2016,8,9,3,222,32,1,0,0,0
2016-08-10,45.01,2016,8,10,3,223,32,2,0,0,0
2016-08-11,43.83,2016,8,11,3,224,32,3,0,0,0
2016-08-12,46.49,2016,8,12,3,225,32,4,0,0,0
2016-08-15,47.26,2016,8,15,3,228,33,0,0,0,0
2016-08-16,48.06,2016,8,16,3,229,33,1,0,0,0
2016-08-17,48.77,2016,8,17,3,230,33,2,0,0,0
2016-08-18,49.69,2016,8,18,3,231,33,3,0,0,0
2016-08-19,51.1,2016,8,19,3,232,33,4,0,0,0
2016-08-22,50.12,2016,8,22,3,235,34,0,0,0,0
2016-08-23,48.66,2016,8,23,3,236,34,1,0,0,0
2016-08-24,49.45,2016,8,24,3,237,34,2,0,0,0
2016-08-25,49.12,2016,8,25,3,238,34,3,0,0,0
2016-08-26,49.82,2016,8,26,3,239,34,4,0,0,0
2016-08-29,49.54,2016,8,29,3,242,35,0,0,0,0
2016-08-30,49.56,2016,8,30,3,243,35,1,0,0,0
2016-08-31,48.67,2016,8,31,3,244,35,2,0,0,0
2016-09-01,47.16,2016,9,1,3,245,35,3,0,0,0
2016-09-02,45.79,2016,9,2,3,246,35,4,0,0,0
2016-09-05,46.67,2016,9,5,3,249,36,0,1,0,0
2016-09-06,47.73,2016,9,6,3,250,36,1,0,0,1
2016-09-07,47.61,2016,9,7,3,251,36,2,0,0,0
2016-09-08,48.66,2016,9,8,3,252,36,3,0,0,0
2016-09-09,49.5,2016,9,9,3,253,36,4,0,0,0
2016-09-12,47.34,2016,9,12,3,256,37,0,0,0,0
2016-09-13,47.95,2016,9,13,3,257,37,1,0,0,0
2016-09-14,47.27,2016,9,14,3,258,37,2,0,0,0
2016-09-15,46.11,2016,9,15,3,259,37,3,0,0,0
2016-09-16,46.24,2016,9,16,3,260,37,4,0,0,0
2016-09-19,46.52,2016,9,19,3,263,38,0,0,0,0
2016-09-20,45.79,2016,9,20,3,264,38,1,0,0,0
2016-09-21,46.45,2016,9,21,3,265,38,2,0,0,0
2016-09-22,47.29,2016,9,22,3,266,38,3,0,0,0
2016-09-23,47.24,2016,9,23,3,267,38,4,0,0,0
2016-09-26,46.8,2016,9,26,3,270,39,0,0,0,0
2016-09-27,47.8,2016,9,27,3,271,39,1,0,0,0
2016-09-28,46.73,2016,9,28,3,272,39,2,0,0,0
2016-09-29,49.16,2016,9,29,3,273,39,3,0,0,0
2016-09-30,49.41,2016,9,30,3,274,39,4,0,0,0
2016-10-03,50.8,2016,10,3,4,277,40,0,0,0,0
2016-10-04,51.31,2016,10,4,4,278,40,1,0,0,0
2016-10-05,51.61,2016,10,5,4,279,40,2,0,0,0
2016-10-06,52.59,2016,10,6,4,280,40,3,0,0,0
2016-10-07,51.69,2016,10,7,4,281,40,4,0,0,0
2016-10-10,53.52,2016,10,10,4,284,41,0,1,0,0
2016-10-11,53.18,2016,10,11,4,285,41,1,0,0,1
2016-10-12,52.34,2016,10,12,4,286,41,2,0,0,0
2016-10-13,52.64,2016,10,13,4,287,41,3,0,0,0
2016-10-14,52.67,2016,10,14,4,288,41,4,0,0,0
2016-10-17,52.37,2016,10,17,4,291,42,0,0,0,0
2016-10-18,52.91,2016,10,18,4,292,42,1,0,0,0
2016-10-19,53.29,2016,10,19,4,293,42,2,0,0,0
2016-10-20,52.3,2016,10,20,4,294,42,3,0,0,0
2016-10-21,52.78,2016,10,21,4,295,42,4,0,0,0
2016-10-24,52.38,2016,10,24,4,298,43,0,0,0,0
2016-10-25,51.29,2016,10,25,4,299,43,1,0,0,0
2016-10-26,51.07,2016,10,26,4,300,43,2,0,0,0
2016-10-27,51.43,2016,10,27,4,301,43,3,0,0,0
2016-10-28,50.57,2016,10,28,4,302,43,4,0,0,0
2016-10-31,48.51,2016,10,31,4,305,44,0,0,0,0
2016-11-01,47.9,2016,11,1,4,306,44,1,0,0,0
2016-11-02,47.08,2016,11,2,4,307,44,2,0,0,0
2016-11-03,46.28,2016,11,3,4,308,44,3,0,0,0
2016-11-04,45.6,2016,11,4,4,309,44,4,0,0,0
2016-11-07,46.33,2016,11,7,4,312,45,0,0,0,0
2016-11-08,45.82,2016,11,8,4,313,45,1,0,0,0
2016-11-09,46.5,2016,11,9,4,314,45,2,0,0,0
2016-11-10,46.8,2016,11,10,4,315,45,3,0,1,0
2016-11-11,45.64,2016,11,11,4,316,45,4,1,0,0
2016-11-14,45.75,2016,11,14,4,319,46,0,0,0,0
2016-11-15,47.93,2016,11,15,4,320,46,1,0,0,0
2016-11-16,47.3,2016,11,16,4,321,46,2,0,0,0
2016-11-17,47.18,2016,11,17,4,322,46,3,0,0,0
2016-11-18,48.01,2016,11,18,4,323,46,4,0,0,0
2016-11-21,50.1,2016,11,21,4,326,47,0,0,0,0
2016-11-22,50.12,2016,11,22,4,327,47,1,0,0,0
2016-11-23,49.93,2016,11,23,4,328,47,2,0,1,0
2016-11-24,48.86,2016,11,24,4,329,47,3,1,0,0
2016-11-25,47.12,2016,11,25,4,330,47,4,0,0,1
2016-11-28,48.99,2016,11,28,4,333,48,0,0,0,0
2016-11-29,47.26,2016,11,29,4,334,48,1,0,0,0
2016-11-30,51.52,2016,11,30,4,335,48,2,0,0,0
2016-12-01,53.7,2016,12,1,4,336,48,3,0,0,0
2016-12-02,54.49,2016,12,2,4,337,48,4,0,0,0
2016-12-04,54.09,2016,12,4,4,339,48,6,0,0,0
2016-12-05,54.19,2016,12,5,4,340,49,0,0,0,0
2016-12-06,53.89,2016,12,6,4,341,49,1,0,0,0
2016-12-07,53.02,2016,12,7,4,342,49,2,0,0,0
2016-12-08,53.98,2016,12,8,4,343,49,3,0,0,0
2016-12-09,54.36,2016,12,9,4,344,49,4,0,0,0
2016-12-12,55.45,2016,12,12,4,347,50,0,0,0,0
2016-12-13,55.23,2016,12,13,4,348,50,1,0,0,0
2016-12-14,53.72,2016,12,14,4,349,50,2,0,0,0
2016-12-15,54.23,2016,12,15,4,350,50,3,0,0,0
2016-12-16,55.33,2016,12,16,4,351,50,4,0,0,0
2016-12-18,55.3,2016,12,18,4,353,50,6,0,0,0
2016-12-19,55.07,2016,12,19,4,354,51,0,0,0,0
2016-12-20,55.54,2016,12,20,4,355,51,1,0,0,0
2016-12-21,54.53,2016,12,21,4,356,51,2,0,0,0
2016-12-22,54.9,2016,12,22,4,357,51,3,0,0,0
2016-12-23,55.08,2016,12,23,4,358,51,4,0,0,0
2016-12-27,56.95,2016,12,27,4,362,52,1,0,0,1
2016-12-28,56.63,2016,12,28,4,363,52,2,0,0,0
2016-12-29,56.95,2016,12,29,4,364,52,3,0,0,0
2016-12-30,56.75,2016,12,30,4,365,52,4,0,0,0
2017-01-02,56.82,2017,1,2,1,2,1,0,1,0,0
2017-01-03,55.56,2017,1,3,1,3,1,1,0,0,1
2017-01-04,56.47,2017,1,4,1,4,1,2,0,0,0
2017-01-05,56.9,2017,1,5,1,5,1,3,0,0,0
2017-01-06,56.75,2017,1,6,1,6,1,4,0,0,0
2017-01-08,56.97,2017,1,8,1,8,1,6,0,0,0
2017-01-09,54.82,2017,1,9,1,9,2,0,0,0,0
2017-01-10,53.63,2017,1,10,1,10,2,1,0,0,0
2017-01-11,55.33,2017,1,11,1,11,2,2,0,0,0
2017-01-12,56.11,2017,1,12,1,12,2,3,0,0,0
2017-01-13,55.59,2017,1,13,1,13,2,4,0,0,0
2017-01-16,55.68,2017,1,16,1,16,3,0,1,0,0
2017-01-17,55.47,2017,1,17,1,17,3,1,0,0,1
2017-01-18,54.25,2017,1,18,1,18,3,2,0,0,0
2017-01-19,54.21,2017,1,19,1,19,3,3,0,0,0
2017-01-20,55.49,2017,1,20,1,20,3,4,0,0,0
2017-01-22,55.6,2017,1,22,1,22,3,6,0,0,0
2017-01-23,55.37,2017,1,23,1,23,4,0,0,0,0
2017-01-24,55.16,2017,1,24,1,24,4,1,0,0,0
2017-01-25,55.65,2017,1,25,1,25,4,2,0,0,0
2017-01-26,56.45,2017,1,26,1,26,4,3,0,0,0
2017-01-27,55.65,2017,1,27,1,27,4,4,0,0,0
2017-01-29,55.43,2017,1,29,1,29,4,6,0,0,0
2017-01-30,55.32,2017,1,30,1,30,5,0,0,0,0
2017-01-31,55.49,2017,1,31,1,31,5,1,0,0,0
2017-02-01,56.59,2017,2,1,1,32,5,2,0,0,0
2017-02-02,56.74,2017,2,2,1,33,5,3,0,0,0
2017-02-03,56.72,2017,2,3,1,34,5,4,0,0,0
2017-02-05,56.91,2017,2,5,1,36,5,6,0,0,0
2017-02-06,55.89,2017,2,6,1,37,6,0,0,0,0
2017-02-07,54.66,2017,2,7,1,38,6,1,0,0,0
2017-02-08,55.16,2017,2,8,1,39,6,2,0,0,0
2017-02-09,55.74,2017,2,9,1,40,6,3,0,0,0
2017-02-10,56.61,2017,2,10,1,41,6,4,0,0,0
2017-02-12,56.7,2017,2,12,1,43,6,6,0,0,0
2017-02-13,55.66,2017,2,13,1,44,7,0,0,0,0
2017-02-14,55.8,2017,2,14,1,45,7,1,0,0,0
2017-02-15,55.69,2017,2,15,1,46,7,2,0,0,0
2017-02-16,55.81,2017,2,16,1,47,7,3,0,0,0
2017-02-17,55.72,2017,2,17,1,48,7,4,0,0,0
2017-02-19,55.78,2017,2,19,1,50,7,6,0,1,0
2017-02-20,56.15,2017,2,20,1,51,8,0,1,0,0
2017-02-21,56.67,2017,2,21,1,52,8,1,0,0,1
2017-02-22,56.19,2017,2,22,1,53,8,2,0,0,0
2017-02-23,56.47,2017,2,23,1,54,8,3,0,0,0
2017-02-24,56.04,2017,2,24,1,55,8,4,0,0,0
2017-02-26,56.35,2017,2,26,1,57,8,6,0,0,0
2017-02-27,56.43,2017,2,27,1,58,9,0,0,0,0
2017-02-28,56.45,2017,2,28,1,59,9,1,0,0,0
2017-03-01,56.28,2017,3,1,1,60,9,2,0,0,0
2017-03-02,55.03,2017,3,2,1,61,9,3,0,0,0
2017-03-03,55.71,2017,3,3,1,62,9,4,0,0,0
2017-03-05,55.91,2017,3,5,1,64,9,6,0,0,0
2017-03-06,55.94,2017,3,6,1,65,10,0,0,0,0
2017-03-07,55.6,2017,3,7,1,66,10,1,0,0,0
2017-03-08,53.16,2017,3,8,1,67,10,2,0,0,0
2017-03-09,52.38,2017,3,9,1,68,10,3,0,0,0
2017-03-10,51.27,2017,3,10,1,69,10,4,0,0,0
2017-03-12,50.99,2017,3,12,1,71,10,6,0,0,0
2017-03-13,51.33,2017,3,13,1,72,11,0,0,0,0
2017-03-14,51.84,2017,3,14,1,73,11,1,0,0,0
2017-03-15,52.0,2017,3,15,1,74,11,2,0,0,0
2017-03-16,51.74,2017,3,16,1,75,11,3,0,0,0
2017-03-17,51.67,2017,3,17,1,76,11,4,0,0,0
2017-03-19,51.68,2017,3,19,1,78,11,6,0,0,0
2017-03-20,51.72,2017,3,20,1,79,12,0,0,0,0
2017-03-21,50.85,2017,3,21,1,80,12,1,0,0,0
2017-03-22,50.68,2017,3,22,1,81,12,2,0,0,0
2017-03-23,50.51,2017,3,23,1,82,12,3,0,0,0
2017-03-24,50.97,2017,3,24,1,83,12,4,0,0,0
2017-03-26,51.12,2017,3,26,1,85,12,6,0,0,0
2017-03-27,50.94,2017,3,27,1,86,13,0,0,0,0
2017-03-28,51.42,2017,3,28,1,87,13,1,0,0,0
2017-03-29,52.55,2017,3,29,1,88,13,2,0,0,0
2017-03-30,53.07,2017,3,30,1,89,13,3,0,0,0
2017-03-31,53.62,2017,3,31,1,90,13,4,0,0,0
2017-04-02,53.48,2017,4,2,2,92,13,6,0,0,0
2017-04-03,53.1,2017,4,3,2,93,14,0,0,0,0
2017-04-04,54.26,2017,4,4,2,94,14,1,0,0,0
2017-04-05,54.01,2017,4,5,2,95,14,2,0,0,0
2017-04-06,54.9,2017,4,6,2,96,14,3,0,0,0
2017-04-07,55.26,2017,4,7,2,97,14,4,0,0,0
2017-04-09,55.42,2017,4,9,2,99,14,6,0,0,0
2017-04-10,56.0,2017,4,10,2,100,15,0,0,0,0
2017-04-11,56.29,2017,4,11,2,101,15,1,0,0,0
2017-04-12,55.62,2017,4,12,2,102,15,2,0,0,0
2017-04-13,55.64,2017,4,13,2,103,15,3,0,0,0
2017-04-16,55.67,2017,4,16,2,106,15,6,0,0,0
2017-04-17,55.48,2017,4,17,2,107,16,0,0,0,0
2017-04-18,54.82,2017,4,18,2,108,16,1,0,0,0
2017-04-19,53.08,2017,4,19,2,109,16,2,0,0,0
2017-04-20,52.99,2017,4,20,2,110,16,3,0,0,0
2017-04-21,52.05,2017,4,21,2,111,16,4,0,0,0
2017-04-23,52.2,2017,4,23,2,113,16,6,0,0,0
2017-04-24,51.61,2017,4,24,2,114,17,0,0,0,0
2017-04-25,52.42,2017,4,25,2,115,17,1,0,0,0
2017-04-26,52.07,2017,4,26,2,116,17,2,0,0,0
2017-04-27,52.07,2017,4,27,2,117,17,3,0,0,0
2017-04-28,51.89,2017,4,28,2,118,17,4,0,0,0
2017-04-30,51.85,2017,4,30,2,120,17,6,0,0,0
2017-05-01,51.46,2017,5,1,2,121,18,0,0,0,0
2017-05-02,51.13,2017,5,2,2,122,18,1,0,0,0
2017-05-03,50.62,2017,5,3,2,123,18,2,0,0,0
2017-05-04,48.35,2017,5,4,2,124,18,3,0,0,0
2017-05-05,49.47,2017,5,5,2,125,18,4,0,0,0
2017-05-07,49.45,2017,5,7,2,127,18,6,0,0,0
2017-05-08,49.45,2017,5,8,2,128,19,0,0,0,0
2017-05-09,48.99,2017,5,9,2,129,19,1,0,0,0
2017-05-10,50.28,2017,5,10,2,130,19,2,0,0,0
2017-05-11,50.77,2017,5,11,2,131,19,3,0,0,0
2017-05-12,50.91,2017,5,12,2,132,19,4,0,0,0
2017-05-14,50.76,2017,5,14,2,134,19,6,0,0,0
2017-05-15,51.8,2017,5,15,2,135,20,0,0,0,0
2017-05-16,51.23,2017,5,16,2,136,20,1,0,0,0
2017-05-17,52.09,2017,5,17,2,137,20,2,0,0,0
2017-05-18,52.5,2017,5,18,2,138,20,3,0,0,0
2017-05-19,53.8,2017,5,19,2,139,20,4,0,0,0
2017-05-21,54.01,2017,5,21,2,141,20,6,0,0,0
2017-05-22,53.74,2017,5,22,2,142,21,0,0,0,0
2017-05-23,54.16,2017,5,23,2,143,21,1,0,0,0
2017-05-24,53.86,2017,5,24,2,144,21,2,0,0,0
2017-05-25,51.64,2017,5,25,2,145,21,3,0,0,0
2017-05-26,52.58,2017,5,26,2,146,21,4,0,0,0
2017-05-28,52.62,2017,5,28,2,148,21,6,0,1,0
2017-05-29,52.56,2017,5,29,2,149,22,0,1,0,0
2017-05-30,52.19,2017,5,30,2,150,22,1,0,0,1
2017-05-31,50.98,2017,5,31,2,151,22,2,0,0,0
2017-06-01,50.4,2017,6,1,2,152,22,3,0,0,0
2017-06-02,49.95,2017,6,2,2,153,22,4,0,0,0
2017-06-04,49.95,2017,6,4,2,155,22,6,0,0,0
2017-06-05,49.48,2017,6,5,2,156,23,0,0,0,0
2017-06-06,49.97,2017,6,6,2,157,23,1,0,0,0
2017-06-07,48.2,2017,6,7,2,158,23,2,0,0,0
2017-06-08,47.87,2017,6,8,2,159,23,3,0,0,0
2017-06-09,48.3,2017,6,9,2,160,23,4,0,0,0
2017-06-11,48.33,2017,6,11,2,162,23,6,0,0,0
2017-06-12,48.27,2017,6,12,2,163,24,0,0,0,0
2017-06-13,48.23,2017,6,13,2,164,24,1,0,0,0
2017-06-14,46.9,2017,6,14,2,165,24,2,0,0,0
2017-06-15,46.79,2017,6,15,2,166,24,3,0,0,0
2017-06-16,47.27,2017,6,16,2,167,24,4,0,0,0
2017-06-18,47.25,2017,6,18,2,169,24,6,0,0,0
2017-06-19,46.81,2017,6,19,2,170,25,0,0,0,0
2017-06-20,45.84,2017,6,20,2,171,25,1,0,0,0
2017-06-21,44.78,2017,6,21,2,172,25,2,0,0,0
2017-06-22,45.29,2017,6,22,2,173,25,3,0,0,0
2017-06-23,45.61,2017,6,23,2,174,25,4,0,0,0
2017-06-25,45.98,2017,6,25,2,176,25,6,0,0,0
2017-06-26,46.14,2017,6,26,2,177,26,0,0,0,0
2017-06-27,46.46,2017,6,27,2,178,26,1,0,0,0
2017-06-28,47.66,2017,6,28,2,179,26,2,0,0,0
2017-06-29,47.5,2017,6,29,2,180,26,3,0,0,0
2017-06-30,48.94,2017,6,30,2,181,26,4,0,0,0
2017-07-02,48.92,2017,7,2,3,183,26,6,0,0,0
2017-07-03,49.6,2017,7,3,3,184,27,0,0,1,0
2017-07-04,49.68,2017,7,4,3,185,27,1,1,0,0
2017-07-05,48.34,2017,7,5,3,186,27,2,0,0,1
2017-07-06,47.97,2017,7,6,3,187,27,3,0,0,0
2017-07-07,46.9,2017,7,7,3,188,27,4,0,0,0
2017-07-09,46.88,2017,7,9,3,190,27,6,0,0,0
2017-07-10,46.99,2017,7,10,3,191,28,0,0,0,0
2017-07-11,48.1,2017,7,11,3,192,28,1,0,0,0
2017-07-12,47.71,2017,7,12,3,193,28,2,0,0,0
2017-07-13,48.37,2017,7,13,3,194,28,3,0,0,0
2017-07-14,49.09,2017,7,14,3,195,28,4,0,0,0
2017-07-16,49.03,2017,7,16,3,197,28,6,0,0,0
2017-07-17,48.37,2017,7,17,3,198,29,0,0,0,0
2017-07-18,48.7,2017,7,18,3,199,29,1,0,0,0
2017-07-19,49.57,2017,7,19,3,200,29,2,0,0,0
2017-07-20,49.28,2017,7,20,3,201,29,3,0,0,0
2017-07-21,47.96,2017,7,21,3,202,29,4,0,0,0
2017-07-23,48.03,2017,7,23,3,204,29,6,0,0,0
2017-07-24,48.71,2017,7,24,3,205,30,0,0,0,0
2017-07-25,50.84,2017,7,25,3,206,30,1,0,0,0
2017-07-26,51.01,2017,7,26,3,207,30,2,0,0,0
2017-07-27,51.63,2017,7,27,3,208,30,3,0,0,0
2017-07-28,52.32,2017,7,28,3,209,30,4,0,0,0
2017-07-30,52.43,2017,7,30,3,211,30,6,0,0,0
2017-07-31,52.68,2017,7,31,3,212,31,0,0,0,0
2017-08-01,51.47,2017,8,1,3,213,31,1,0,0,0
2017-08-02,52.29,2017,8,2,3,214,31,2,0,0,0
2017-08-03,51.93,2017,8,3,3,215,31,3,0,0,0
2017-08-04,52.46,2017,8,4,3,216,31,4,0,0,0
2017-08-06,52.42,2017,8,6,3,218,31,6,0,0,0
2017-08-07,52.3,2017,8,7,3,219,32,0,0,0,0
2017-08-08,51.99,2017,8,8,3,220,32,1,0,0,0
2017-08-09,52.82,2017,8,9,3,221,32,2,0,0,0
2017-08-10,51.82,2017,8,10,3,222,32,3,0,0,0
2017-08-11,52.05,2017,8,11,3,223,32,4,0,0,0
2017-08-13,52.05,2017,8,13,3,225,32,6,0,0,0
2017-08-14,50.62,2017,8,14,3,226,33,0,0,0,0
2017-08-15,51.0,2017,8,15,3,227,33,1,0,0,0
2017-08-16,50.4,2017,8,16,3,228,33,2,0,0,0
2017-08-17,50.8,2017,8,17,3,229,33,3,0,0,0
2017-08-18,52.86,2017,8,18,3,230,33,4,0,0,0
2017-08-20,52.8,2017,8,20,3,232,33,6,0,0,0
2017-08-21,51.7,2017,8,21,3,233,34,0,0,0,0
2017-08-22,51.67,2017,8,22,3,234,34,1,0,0,0
2017-08-23,52.52,2017,8,23,3,235,34,2,0,0,0
2017-08-24,52.13,2017,8,24,3,236,34,3,0,0,0
2017-08-25,51.91,2017,8,25,3,237,34,4,0,0,0
2017-08-27,52.35,2017,8,27,3,239,34,6,0,0,0
2017-08-28,51.61,2017,8,28,3,240,35,0,0,0,0
2017-08-29,51.6,2017,8,29,3,241,35,1,0,0,0
2017-08-30,50.67,2017,8,30,3,242,35,2,0,0,0
2017-08-31,52.77,2017,8,31,3,243,35,3,0,0,0
2017-09-01,52.69,2017,9,1,3,244,35,4,0,0,0
2017-09-03,52.44,2017,9,3,3,246,35,6,0,1,0
2017-09-04,52.2,2017,9,4,3,247,36,0,1,0,0
2017-09-05,53.19,2017,9,5,3,248,36,1,0,0,1
2017-09-06,54.17,2017,9,6,3,249,36,2,0,0,0
2017-09-07,54.5,2017,9,7,3,250,36,3,0,0,0
2017-09-08,53.75,2017,9,8,3,251,36,4,0,0,0
2017-09-10,53.9,2017,9,10,3,253,36,6,0,0,0
2017-09-11,53.93,2017,9,11,3,254,37,0,0,0,0
2017-09-12,54.28,2017,9,12,3,255,37,1,0,0,0
2017-09-13,55.08,2017,9,13,3,256,37,2,0,0,0
2017-09-14,55.28,2017,9,14,3,257,37,3,0,0,0
2017-09-15,55.48,2017,9,15,3,258,37,4,0,0,0
2017-09-17,55.51,2017,9,17,3,260,37,6,0,0,0
2017-09-18,55.44,2017,9,18,3,261,38,0,0,0,0
2017-09-19,55.4,2017,9,19,3,262,38,1,0,0,0
2017-09-20,56.18,2017,9,20,3,263,38,2,0,0,0
2017-09-21,56.45,2017,9,21,3,264,38,3,0,0,0
2017-09-22,56.9,2017,9,22,3,265,38,4,0,0,0
2017-09-24,56.88,2017,9,24,3,267,38,6,0,0,0
2017-09-25,58.52,2017,9,25,3,268,39,0,0,0,0
2017-09-26,58.03,2017,9,26,3,269,39,1,0,0,0
2017-09-27,57.32,2017,9,27,3,270,39,2,0,0,0
2017-09-28,57.27,2017,9,28,3,271,39,3,0,0,0
2017-09-29,56.53,2017,9,29,3,272,39,4,0,0,0
2017-10-01,56.72,2017,10,1,4,274,39,6,0,0,0
2017-10-02,56.07,2017,10,2,4,275,40,0,0,0,0
2017-10-03,55.72,2017,10,3,4,276,40,1,0,0,0
2017-10-04,55.74,2017,10,4,4,277,40,2,0,0,0
2017-10-05,56.99,2017,10,5,4,278,40,3,0,0,0
2017-10-06,55.68,2017,10,6,4,279,40,4,0,0,0
2017-10-08,55.65,2017,10,8,4,281,40,6,0,1,0
2017-10-09,55.77,2017,10,9,4,282,41,0,1,0,0
2017-10-10,56.55,2017,10,10,4,283,41,1,0,0,1
2017-10-11,56.67,2017,10,11,4,284,41,2,0,0,0
2017-10-12,56.4,2017,10,12,4,285,41,3,0,0,0
2017-10-13,57.2,2017,10,13,4,286,41,4,0,0,0
2017-10-15,57.75,2017,10,15,4,288,41,6,0,0,0
2017-10-16,57.92,2017,10,16,4,289,42,0,0,0,0
2017-10-17,58.11,2017,10,17,4,290,42,1,0,0,0
2017-10-18,58.2,2017,10,18,4,291,42,2,0,0,0
2017-10-19,57.33,2017,10,19,4,292,42,3,0,0,0
2017-10-20,57.94,2017,10,20,4,293,42,4,0,0,0
2017-10-22,57.98,2017,10,22,4,295,42,6,0,0,0
2017-10-23,57.33,2017,10,23,4,296,43,0,0,0,0
2017-10-24,58.53,2017,10,24,4,297,43,1,0,0,0
2017-10-25,58.24,2017,10,25,4,298,43,2,0,0,0
2017-10-26,59.22,2017,10,26,4,299,43,3,0,0,0
2017-10-27,60.21,2017,10,27,4,300,43,4,0,0,0
2017-10-29,60.38,2017,10,29,4,302,43,6,0,0,0
2017-10-30,60.53,2017,10,30,4,303,44,0,0,0,0
2017-10-31,61.18,2017,10,31,4,304,44,1,0,0,0
2017-11-01,60.49,2017,11,1,4,305,44,2,0,0,0
2017-11-02,60.62,2017,11,2,4,306,44,3,0,0,0
2017-11-03,62.07,2017,11,3,4,307,44,4,0,0,0
2017-11-05,62.34,2017,11,5,4,309,44,6,0,0,0
2017-11-06,64.27,2017,11,6,4,310,45,0,0,0,0
2017-11-07,63.69,2017,11,7,4,311,45,1,0,0,0
2017-11-08,63.49,2017,11,8,4,312,45,2,0,0,0
2017-11-09,63.93,2017,11,9,4,313,45,3,0,1,0
2017-11-10,63.52,2017,11,10,4,314,45,4,1,0,0
2017-11-12,63.7,2017,11,12,4,316,45,6,0,0,0
2017-11-13,63.16,2017,11,13,4,317,46,0,0,0,0
2017-11-14,62.21,2017,11,14,4,318,46,1,0,0,0
2017-11-15,61.87,2017,11,15,4,319,46,2,0,0,0
2017-11-16,61.36,2017,11,16,4,320,46,3,0,0,0
2017-11-17,62.72,2017,11,17,4,321,46,4,0,0,0
2017-11-19,62.54,2017,11,19,4,323,46,6,0,0,0
2017-11-20,62.22,2017,11,20,4,324,47,0,0,0,0
2017-11-21,62.57,2017,11,21,4,325,47,1,0,0,0
2017-11-22,63.32,2017,11,22,4,326,47,2,0,1,0
2017-11-23,63.55,2017,11,23,4,327,47,3,1,0,0
2017-11-24,63.86,2017,11,24,4,328,47,4,0,0,1
2017-11-26,63.41,2017,11,26,4,330,47,6,0,0,0
2017-11-27,63.38,2017,11,27,4,331,48,0,0,0,0
2017-11-28,63.24,2017,11,28,4,332,48,1,0,0,0
2017-11-29,62.53,2017,11,29,4,333,48,2,0,0,0
2017-11-30,62.63,2017,11,30,4,334,48,3,0,0,0
2017-12-01,63.73,2017,12,1,4,335,48,4,0,0,0
2017-12-03,63.58,2017,12,3,4,337,48,6,0,0,0
2017-12-04,62.45,2017,12,4,4,338,49,0,0,0,0
2017-12-05,62.86,2017,12,5,4,339,49,1,0,0,0
2017-12-06,61.22,2017,12,6,4,340,49,2,0,0,0
2017-12-07,62.2,2017,12,7,4,341,49,3,0,0,0
2017-12-08,63.4,2017,12,8,4,342,49,4,0,0,0
2017-12-10,63.15,2017,12,10,4,344,49,6,0,0,0
2017-12-11,64.69,2017,12,11,4,345,50,0,0,0,0
2017-12-12,63.34,2017,12,12,4,346,50,1,0,0,0
2017-12-13,62.44,2017,12,13,4,347,50,2,0,0,0
2017-12-14,63.31,2017,12,14,4,348,50,3,0,0,0
2017-12-15,63.23,2017,12,15,4,349,50,4,0,0,0
2017-12-17,63.32,2017,12,17,4,351,50,6,0,0,0
2017-12-18,63.41,2017,12,18,4,352,51,0,0,0,0
2017-12-19,63.8,2017,12,19,4,353,51,1,0,0,0
2017-12-20,64.56,2017,12,20,4,354,51,2,0,0,0
2017-12-21,64.9,2017,12,21,4,355,51,3,0,0,0
2017-12-22,65.25,2017,12,22,4,356,51,4,0,0,0
2017-12-26,66.46,2017,12,26,4,360,52,1,0,0,1
2017-12-27,65.99,2017,12,27,4,361,52,2,0,0,0
2017-12-28,66.16,2017,12,28,4,362,52,3,0,0,0
2017-12-29,66.87,2017,12,29,4,363,52,4,0,0,0
2018-01-02,66.57,2018,1,2,1,2,1,1,0,0,1
2018-01-03,67.84,2018,1,3,1,3,1,2,0,0,0
2018-01-04,68.07,2018,1,4,1,4,1,3,0,0,0
2018-01-05,67.62,2018,1,5,1,5,1,4,0,0,0
2018-01-07,67.79,2018,1,7,1,7,1,6,0,0,0
2018-01-08,67.78,2018,1,8,1,8,2,0,0,0,0
2018-01-09,68.82,2018,1,9,1,9,2,1,0,0,0
2018-01-10,69.2,2018,1,10,1,10,2,2,0,0,0
2018-01-11,69.26,2018,1,11,1,11,2,3,0,0,0
2018-01-12,69.87,2018,1,12,1,12,2,4,0,0,0
2018-01-14,69.72,2018,1,14,1,14,2,6,0,1,0
2018-01-15,70.26,2018,1,15,1,15,3,0,1,0,0
2018-01-16,69.15,2018,1,16,1,16,3,1,0,0,1
2018-01-17,69.38,2018,1,17,1,17,3,2,0,0,0
2018-01-18,69.31,2018,1,18,1,18,3,3,0,0,0
2018-01-19,68.61,2018,1,19,1,19,3,4,0,0,0
2018-01-21,68.74,2018,1,21,1,21,3,6,0,0,0
2018-01-22,69.03,2018,1,22,1,22,4,0,0,0,0
2018-01-23,69.96,2018,1,23,1,23,4,1,0,0,0
2018-01-24,70.53,2018,1,24,1,24,4,2,0,0,0
2018-01-25,69.97,2018,1,25,1,25,4,3,0,0,0
2018-01-26,70.15,2018,1,26,1,26,4,4,0,0,0
2018-01-28,70.1,2018,1,28,1,28,4,6,0,0,0
